Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Field-num5-merged)	Opportunity (Field-num5-merged)	KC (Single-KC)	Opportunity (Single-KC)	KC (Field)	Opportunity (Field)	KC (Unique-step)	Opportunity (Unique-step)	KC (Literal-Field)	Opportunity (Literal-Field)
70	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_5_plus_2_7	1	den5	4/28/2015 8:38	4/28/2015 8:38	4/28/2015 8:38	4/28/2015 8:38	correct	0	1	0	AD den5	4	Single-KC	71	AD JCommTable6.R1C0	4	KC140	1	den5	14
71	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_5_plus_2_7	1	done	4/28/2015 8:38	4/28/2015 8:38	4/28/2015 8:38	4/28/2015 8:38	correct	0	1	0	AD done	4	Single-KC	72	AD done	4	KC733	1	done	14
72	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	check_convert	4/28/2015 8:39	4/28/2015 8:39	4/28/2015 8:39	4/28/2015 8:39	correct	0	1	0	AD check_convert	5	Single-KC	73	AD JCommTable8.R0C0	15	KC268	1	check_convert	15
73	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	den3	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD den3	5	Single-KC	74	AD JCommTable4.R1C0	5	KC239	1	den3	5
74	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	den4	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD den4	5	Single-KC	75	AD JCommTable5.R1C0	5	KC158	1	den4	5
75	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	num3	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD num3	5	Single-KC	76	AD JCommTable4.R0C0	5	KC849	1	num3	5
76	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	num4	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD num4	5	Single-KC	77	AD JCommTable5.R0C0	5	KC952	1	num4	5
77	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	den5	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD den5	5	Single-KC	78	AD JCommTable6.R1C0	5	KC197	1	den5	15
78	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	num5	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	num5	15	Single-KC	79	AD JCommTable6.R0C0	5	KC278	1	num5	15
79	Stu_26bdbe95265a986497459bbc936a2d94	AD 4_9_plus_3_4	1	done	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD done	5	Single-KC	80	AD done	5	KC621	1	done	15
80	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	check_convert	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	4/28/2015 8:40	correct	0	1	0	AD check_convert	6	Single-KC	81	AD JCommTable8.R0C0	16	KC195	1	check_convert	16
81	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	den3	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD den3	6	Single-KC	82	AD JCommTable4.R1C0	6	KC371	1	den3	6
82	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	den4	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD den4	6	Single-KC	83	AD JCommTable5.R1C0	6	KC497	1	den4	6
83	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	num3	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD num3	6	Single-KC	84	AD JCommTable4.R0C0	6	KC669	1	num3	6
84	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	num4	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD num4	6	Single-KC	85	AD JCommTable5.R0C0	6	KC67	1	num4	6
85	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	den5	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD den5	6	Single-KC	86	AD JCommTable6.R1C0	6	KC462	1	den5	16
86	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	num5	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	num5	16	Single-KC	87	AD JCommTable6.R0C0	6	KC788	1	num5	16
87	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_2_5	1	done	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	4/28/2015 8:41	correct	0	1	0	AD done	6	Single-KC	88	AD done	6	KC272	1	done	16
88	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	check_convert	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	correct	0	1	0	AD check_convert	7	Single-KC	89	AD JCommTable8.R0C0	17	KC238	1	check_convert	17
89	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	den3	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	correct	0	1	0	AD den3	7	Single-KC	90	AD JCommTable4.R1C0	7	KC800	1	den3	7
90	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	den4	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	4/28/2015 8:42	correct	0	1	0	AD den4	7	Single-KC	91	AD JCommTable5.R1C0	7	KC564	1	den4	7
91	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	num3	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	AD num3	7	Single-KC	92	AD JCommTable4.R0C0	7	KC461	1	num3	7
92	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	num4	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	AD num4	7	Single-KC	93	AD JCommTable5.R0C0	7	KC106	1	num4	7
93	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	den5	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	AD den5	7	Single-KC	94	AD JCommTable6.R1C0	7	KC774	1	den5	17
94	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	num5	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	num5	17	Single-KC	95	AD JCommTable6.R0C0	7	KC629	1	num5	17
95	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_3_plus_9_8	1	done	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	AD done	7	Single-KC	96	AD done	7	KC473	1	done	17
96	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	check_convert	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	4/28/2015 8:43	correct	0	1	0	AD check_convert	8	Single-KC	97	AD JCommTable8.R0C0	18	KC894	1	check_convert	18
97	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	den3	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD den3	8	Single-KC	98	AD JCommTable4.R1C0	8	KC208	1	den3	8
98	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	den4	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD den4	8	Single-KC	99	AD JCommTable5.R1C0	8	KC828	1	den4	8
99	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	num3	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD num3	8	Single-KC	100	AD JCommTable4.R0C0	8	KC228	1	num3	8
100	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	num4	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD num4	8	Single-KC	101	AD JCommTable5.R0C0	8	KC636	1	num4	8
101	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	den5	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD den5	8	Single-KC	102	AD JCommTable6.R1C0	8	KC262	1	den5	18
102	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	num5	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	num5	18	Single-KC	103	AD JCommTable6.R0C0	8	KC242	1	num5	18
103	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_1_7	1	done	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD done	8	Single-KC	104	AD done	8	KC909	1	done	18
104	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	check_convert	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	4/28/2015 8:45	correct	0	1	0	AD check_convert	9	Single-KC	105	AD JCommTable8.R0C0	19	KC875	1	check_convert	19
105	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	den3	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD den3	9	Single-KC	106	AD JCommTable4.R1C0	9	KC732	1	den3	9
106	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	den4	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD den4	9	Single-KC	107	AD JCommTable5.R1C0	9	KC967	1	den4	9
107	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	num3	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD num3	9	Single-KC	108	AD JCommTable4.R0C0	9	KC139	1	num3	9
108	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	num4	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD num4	9	Single-KC	109	AD JCommTable5.R0C0	9	KC279	1	num4	9
109	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	den5	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD den5	9	Single-KC	110	AD JCommTable6.R1C0	9	KC296	1	den5	19
110	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	num5	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	num5	19	Single-KC	111	AD JCommTable6.R0C0	9	KC300	1	num5	19
111	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_9_plus_3_7	1	done	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD done	9	Single-KC	112	AD done	9	KC305	1	done	19
112	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	check_convert	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	4/28/2015 8:47	correct	0	1	0	AD check_convert	10	Single-KC	113	AD JCommTable8.R0C0	20	KC396	1	check_convert	20
113	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	den3	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	correct	0	1	0	AD den3	10	Single-KC	114	AD JCommTable4.R1C0	10	KC132	1	den3	10
114	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	den4	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	correct	0	1	0	AD den4	10	Single-KC	115	AD JCommTable5.R1C0	10	KC379	1	den4	10
115	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	num3	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	correct	0	1	0	AD num3	10	Single-KC	116	AD JCommTable4.R0C0	10	KC916	1	num3	10
116	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	num4	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	correct	0	1	0	AD num4	10	Single-KC	117	AD JCommTable5.R0C0	10	KC753	1	num4	10
117	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	den5	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	4/28/2015 8:48	correct	0	1	0	AD den5	10	Single-KC	118	AD JCommTable6.R1C0	10	KC848	1	den5	20
118	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	num5	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	correct	0	1	0	num5	20	Single-KC	119	AD JCommTable6.R0C0	10	KC389	1	num5	20
119	Stu_26bdbe95265a986497459bbc936a2d94	AD 6_7_plus_1_6	1	done	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	correct	0	1	0	AD done	10	Single-KC	120	AD done	10	KC366	1	done	20
120	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	check_convert	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	4/28/2015 8:49	correct	0	1	0	AD check_convert	11	Single-KC	121	AD JCommTable8.R0C0	21	KC81	1	check_convert	21
121	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	den3	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD den3	11	Single-KC	122	AD JCommTable4.R1C0	11	KC80	1	den3	11
122	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	den4	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD den4	11	Single-KC	123	AD JCommTable5.R1C0	11	KC821	1	den4	11
123	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	num3	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD num3	11	Single-KC	124	AD JCommTable4.R0C0	11	KC192	1	num3	11
124	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	num4	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD num4	11	Single-KC	125	AD JCommTable5.R0C0	11	KC240	1	num4	11
125	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	den5	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD den5	11	Single-KC	126	AD JCommTable6.R1C0	11	KC708	1	den5	21
126	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	num5	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	num5	21	Single-KC	127	AD JCommTable6.R0C0	11	KC948	1	num5	21
127	Stu_26bdbe95265a986497459bbc936a2d94	AD 7_8_plus_1_3	1	done	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	4/28/2015 8:50	correct	0	1	0	AD done	11	Single-KC	128	AD done	11	KC40	1	done	21
128	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	check_convert	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	correct	0	1	0	AD check_convert	12	Single-KC	129	AD JCommTable8.R0C0	22	KC618	1	check_convert	22
129	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	den3	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	correct	0	1	0	AD den3	12	Single-KC	130	AD JCommTable4.R1C0	12	KC4	1	den3	12
130	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	den4	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	4/28/2015 8:51	correct	0	1	0	AD den4	12	Single-KC	131	AD JCommTable5.R1C0	12	KC637	1	den4	12
131	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	num3	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	AD num3	12	Single-KC	132	AD JCommTable4.R0C0	12	KC479	1	num3	12
132	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	num4	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	AD num4	12	Single-KC	133	AD JCommTable5.R0C0	12	KC938	1	num4	12
133	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	den5	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	AD den5	12	Single-KC	134	AD JCommTable6.R1C0	12	KC615	1	den5	22
134	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	num5	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	num5	22	Single-KC	135	AD JCommTable6.R0C0	12	KC934	1	num5	22
135	Stu_26bdbe95265a986497459bbc936a2d94	AD 5_6_plus_5_7	1	done	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	AD done	12	Single-KC	136	AD done	12	KC815	1	done	22
136	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	check_convert	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	4/28/2015 8:52	correct	0	1	0	AD check_convert	13	Single-KC	137	AD JCommTable8.R0C0	23	KC907	1	check_convert	23
137	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	den3	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD den3	13	Single-KC	138	AD JCommTable4.R1C0	13	KC188	1	den3	13
138	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	den4	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD den4	13	Single-KC	139	AD JCommTable5.R1C0	13	KC797	1	den4	13
139	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	num3	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD num3	13	Single-KC	140	AD JCommTable4.R0C0	13	KC589	1	num3	13
140	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	num4	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD num4	13	Single-KC	141	AD JCommTable5.R0C0	13	KC905	1	num4	13
141	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	num5	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	num5	23	Single-KC	142	AD JCommTable6.R0C0	13	KC605	1	num5	23
142	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	den5	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD den5	13	Single-KC	143	AD JCommTable6.R1C0	13	KC58	1	den5	23
143	Stu_26bdbe95265a986497459bbc936a2d94	AD 2_3_plus_3_5	1	done	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	4/28/2015 8:53	correct	0	1	0	AD done	13	Single-KC	144	AD done	13	KC675	1	done	23
144	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	check_convert	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD check_convert	14	Single-KC	145	AD JCommTable8.R0C0	24	KC481	1	check_convert	24
145	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	den3	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD den3	14	Single-KC	146	AD JCommTable4.R1C0	14	KC444	1	den3	14
146	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	num3	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD num3	14	Single-KC	147	AD JCommTable4.R0C0	14	KC230	1	num3	14
147	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	den4	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD den4	14	Single-KC	148	AD JCommTable5.R1C0	14	KC352	1	den4	14
148	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	num4	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD num4	14	Single-KC	149	AD JCommTable5.R0C0	14	KC20	1	num4	14
149	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	num5	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	num5	24	Single-KC	150	AD JCommTable6.R0C0	14	KC202	1	num5	24
150	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	den5	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD den5	14	Single-KC	151	AD JCommTable6.R1C0	14	KC50	1	den5	24
151	Stu_26bdbe95265a986497459bbc936a2d94	AD 1_4_plus_4_5	1	done	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	4/28/2015 8:54	correct	0	1	0	AD done	14	Single-KC	152	AD done	14	KC37	1	done	24
152	Stu_26bdbe95265a986497459bbc936a2d94	M 1_2_times_2_3	1	check_convert	4/28/2015 9:03	4/28/2015 9:03	4/28/2015 9:04	4/28/2015 9:04	incorrect	1	1	0	M check_convert	1	Single-KC	153	AD JCommTable8.R0C0	25	KC867	1	check_convert	25
153	Stu_26bdbe95265a986497459bbc936a2d94	M 1_2_times_2_3	1	num5	4/28/2015 9:04	4/28/2015 9:04	4/28/2015 9:05	4/28/2015 9:05	incorrect	2	1	0	M num5	1	Single-KC	154	M  JCommTable6.R0C0	1	KC212	1	num5	25
154	Stu_26bdbe95265a986497459bbc936a2d94	M 1_2_times_2_3	1	den5	4/28/2015 9:04	4/28/2015 9:04	4/28/2015 9:04	4/28/2015 9:04	correct	0	1	0	M den5	1	Single-KC	155	M  JCommTable6.R1C0	1	KC325	1	den5	25
155	Stu_26bdbe95265a986497459bbc936a2d94	M 1_2_times_2_3	1	done	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M done	1	Single-KC	156	M  done	1	KC685	1	done	25
156	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_1_6	1	num5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M num5	2	Single-KC	157	M  JCommTable6.R0C0	2	KC692	1	num5	26
157	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_1_6	1	den5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M den5	2	Single-KC	158	M  JCommTable6.R1C0	2	KC713	1	den5	26
158	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_1_6	1	done	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M done	2	Single-KC	159	M  done	2	KC738	1	done	26
159	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_1_6	1	check_convert	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M check_convert	2	Single-KC	160	AD JCommTable8.R0C0	26	KC642	1	check_convert	26
160	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_3_2	1	den5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M den5	3	Single-KC	161	M  JCommTable6.R1C0	3	KC505	1	den5	27
161	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_3_2	1	num5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M num5	3	Single-KC	162	M  JCommTable6.R0C0	3	KC624	1	num5	27
162	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_3_2	1	done	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M done	3	Single-KC	163	M  done	3	KC830	1	done	27
163	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_3_2	1	check_convert	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M check_convert	3	Single-KC	164	AD JCommTable8.R0C0	27	KC727	1	check_convert	27
164	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_4_9	1	den5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M den5	4	Single-KC	165	M  JCommTable6.R1C0	4	KC893	1	den5	28
165	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_4_9	1	num5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M num5	4	Single-KC	166	M  JCommTable6.R0C0	4	KC367	1	num5	28
166	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_4_9	1	done	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M done	4	Single-KC	167	M  done	4	KC213	1	done	28
167	Stu_26bdbe95265a986497459bbc936a2d94	M 1_3_times_4_9	1	check_convert	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M check_convert	4	Single-KC	168	AD JCommTable8.R0C0	28	KC358	1	check_convert	28
168	Stu_26bdbe95265a986497459bbc936a2d94	M 3_2_times_1_4	1	den5	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	4/28/2015 9:05	correct	0	1	0	M den5	5	Single-KC	169	M  JCommTable6.R1C0	5	KC510	1	den5	29
